332,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-12-16 09:59:48,create,3b - uppgift 10,2,,,6,,,0m 30.6s
2020-12-09 12:55:43,create,3b - uppgift 13,0,,,0,,,0m 1.6s
2020-12-09 12:55:40,create,3b - uppgift 12,0,,,0,,,0m 2.2s
2020-12-09 12:55:23,create,3b - uppgift 14,1,,,3,,,0m 13.8s
2020-12-09 10:27:09,create,1 - uppgift 3,1,,,1,,,0m 2.4s
2020-12-09 10:26:57,create,1 - uppgift 1,2,,,2,,,0m 9.3s
2020-12-09 10:26:10,create,3b - uppgift 1,2,,,6,,,0m 35.8s
2020-12-09 10:25:20,create,3b - uppgift 1,3,,,9,,,0m 48.4s
2020-12-09 10:24:12,create,3b - uppgift 3,4,,,12,,,1m 5.4s
2020-12-09 10:24:05,create,3b - uppgift 3,0,,,0,,,0m 3.5s
2020-12-09 10:23:25,create,3b - uppgift 7,2,,,6,,,0m 35.7s
2020-12-09 10:23:00,create,3a - uppgift 12,1,,,3,,,0m 16.6s
2020-12-09 10:22:23,create,3a - uppgift 12,2,,,6,,,0m 36.0s
2020-12-09 10:22:18,create,3a - uppgift 12,0,,,0,,,0m 3.8s
2020-12-09 10:22:12,create,3a - uppgift 12,0,,,0,,,0m 4.5s
2020-12-09 10:22:09,create,3a - uppgift 11,0,,,0,,,0m 1.9s
2020-12-09 10:21:10,create,3a - uppgift 12,4,,,12,,,0m 57.3s
2020-12-09 10:20:59,create,1 - uppgift 5,1,,,1,,,0m 3.0s
2020-12-09 10:18:00,create,1 - uppgift 5,12,,,12,,,2m 57.6s
2020-12-09 10:17:58,create,1 - uppgift 5,0,,,0,,,0m 1.5s
2020-12-09 10:17:49,create,3b - uppgift 7,0,,,0,,,0m 4.9s
2020-12-09 10:15:50,create,3b - uppgift 9,6,,,18,,,1m 53.7s
2020-12-09 10:15:39,create,2 - uppgift 1,0,,,0,,,0m 2.9s
2020-12-09 10:15:33,create,3b - uppgift 7,0,,,0,,,0m 1.7s
2020-12-09 10:15:27,create,3b - uppgift 1,0,,,0,,,0m 1.0s
2020-12-09 10:15:24,create,3b - uppgift 9,0,,,0,,,0m 1.8s
2020-12-09 10:15:18,create,3b - uppgift 5,0,,,0,,,0m 3.6s
2020-12-09 10:14:58,create,3b - uppgift 4,1,,,3,,,0m 17.7s
2020-12-09 10:14:53,create,1 - uppgift 4,0,,,0,,,0m 1.6s
2020-12-09 10:14:50,create,1 - uppgift 1,0,,,0,,,0m 2.4s
2020-12-09 10:14:35,create,2 - uppgift 5,1,,,2,,,0m 10.4s
2020-12-09 10:13:18,create,1 - uppgift 5,6,,,6,,,1m 9.1s
2020-12-09 10:13:15,create,1 - uppgift 5,0,,,0,,,0m 2.0s
2020-12-09 10:13:03,create,1 - uppgift 4,1,,,1,,,0m 11.0s
2020-12-09 10:12:16,create,1 - uppgift 5,6,,,6,,,0m 41.3s
2020-12-09 10:12:05,create,1 - uppgift 5,1,,,1,,,0m 9.8s
2020-12-09 10:11:25,create,3b - uppgift 1,2,,,6,,,0m 32.3s
2020-12-09 10:10:23,create,3b - uppgift 3,3,,,9,,,1m 0.0s
2020-12-09 10:09:39,create,3b - uppgift 4,3,,,9,,,0m 41.5s
2020-12-09 10:09:32,create,3a - uppgift 2,0,,,0,,,0m 3.5s
2020-12-09 10:09:22,create,3a - uppgift 1,1,,,3,,,0m 5.8s
2020-12-09 10:08:39,create,3a - uppgift 9,2,,,6,,,0m 41.0s
2020-12-09 10:08:35,create,3a - uppgift 9,0,,,0,,,0m 3.1s
2020-12-09 10:08:22,create,3a - uppgift 9,0,,,0,,,0m 11.7s
2020-12-09 10:07:00,create,3a - uppgift 9,5,,,15,,,1m 15.4s
2020-12-09 10:06:53,create,3a - uppgift 6,0,,,0,,,0m 4.5s
2020-12-09 10:06:28,create,3a - uppgift 6,1,,,3,,,0m 23.5s
2020-12-09 10:06:18,create,3a - uppgift 6,0,,,0,,,0m 6.4s
2020-12-09 10:06:14,create,3a - uppgift 8,0,,,0,,,0m 1.0s
2020-12-09 10:06:12,create,3a - uppgift 7,0,,,0,,,0m 0.7s
2020-12-09 10:06:06,create,1 - uppgift 2,0,,,0,,,0m 1.1s
2020-12-09 10:06:01,create,1 - uppgift 7,0,,,0,,,0m 4.0s
2020-12-04 13:02:02,create,1 - uppgift 7,9,,,9,,,2m 16.2s
2020-12-04 13:01:44,create,3b - uppgift 7,1,,,3,,,0m 13.7s
2020-12-04 13:01:36,create,3b - uppgift 5,0,,,0,,,0m 3.9s
2020-12-04 13:01:34,create,3b - uppgift 6,0,,,0,,,0m 0.7s
2020-12-04 13:01:28,create,2 - uppgift 3,0,,,0,,,0m 1.2s
2020-12-04 13:01:03,create,2 - uppgift 5,2,,,4,,,0m 21.7s
2020-12-04 12:59:03,create,1 - uppgift 7,9,,,9,,,1m 51.4s
2020-12-04 12:58:29,create,1 - uppgift 7,4,,,4,,,0m 29.5s
2020-12-04 12:58:20,create,1 - uppgift 5,0,,,0,,,0m 4.6s
2020-12-04 12:58:17,create,1 - uppgift 4,0,,,0,,,0m 1.0s
2020-12-04 12:56:47,create,1 - uppgift 7,11,,,11,,,1m 25.8s
2020-12-04 12:55:05,create,3a - uppgift 7,6,,,18,,,1m 35.6s
2020-12-04 12:53:27,create,1 - uppgift 5,7,,,7,,,1m 32.2s
2020-12-04 12:52:20,create,1 - uppgift 5,2,,,2,,,0m 41.5s
2020-12-04 12:52:18,create,3a - uppgift 1,0,,,0,,,0m 0.4s
2020-12-03 10:28:45,create,3b - uppgift 4,3,,,9,,,0m 38.2s
2020-12-03 10:27:42,create,3b - uppgift 5,2,,,6,,,0m 57.4s
2020-12-03 10:27:25,create,3b - uppgift 5,1,,,3,,,0m 16.6s
2020-12-03 10:27:21,create,3b - uppgift 5,0,,,0,,,0m 3.3s
2020-12-03 10:27:15,create,3b - uppgift 5,0,,,0,,,0m 5.0s
2020-12-03 10:27:10,create,3b - uppgift 5,0,,,0,,,0m 3.5s
2020-12-03 10:26:54,create,3b - uppgift 5,1,,,3,,,0m 14.1s
2020-12-03 10:26:10,create,3b - uppgift 5,2,,,6,,,0m 41.6s
2020-12-03 10:25:16,create,3b - uppgift 5,2,,,6,,,0m 52.6s
2020-12-03 10:24:37,create,3b - uppgift 7,2,,,6,,,0m 36.2s
2020-12-03 10:23:44,create,3b - uppgift 6,3,,,9,,,0m 50.6s
2020-12-03 10:23:42,create,3b - uppgift 1,0,,,0,,,0m 0.6s
2020-12-03 10:23:38,create,3b - uppgift 5,0,,,0,,,0m 2.4s
2020-12-03 10:23:13,create,3a - uppgift 7,1,,,3,,,0m 19.0s
2020-12-03 10:22:53,create,3a - uppgift 9,1,,,3,,,0m 15.8s
2020-12-03 10:22:33,create,3a - uppgift 6,1,,,3,,,0m 18.0s
2020-12-03 10:22:16,create,1 - uppgift 1,1,,,1,,,0m 9.1s
2020-12-03 10:22:11,create,1 - uppgift 5,0,,,0,,,0m 4.0s
2020-12-03 10:21:40,create,1 - uppgift 5,3,,,3,,,0m 25.6s
2020-12-03 10:21:37,create,1 - uppgift 5,0,,,0,,,0m 0.8s
2020-12-03 10:21:30,create,1 - uppgift 4,0,,,0,,,0m 1.7s
2020-12-03 10:21:27,create,1 - uppgift 2,0,,,0,,,0m 0.4s
2020-12-03 10:21:24,create,1 - uppgift 1,0,,,0,,,0m 1.7s
2020-12-03 10:21:22,create,1 - uppgift 2,0,,,0,,,0m 0.8s
2020-12-03 10:20:48,create,1 - uppgift 5,2,,,2,,,0m 32.3s
2020-12-03 10:20:00,create,3a - uppgift 4,2,,,6,,,0m 44.5s
2020-12-03 10:19:57,create,3a - uppgift 3,0,,,0,,,0m 1.9s
2020-12-03 10:19:40,create,3a - uppgift 9,0,,,0,,,0m 4.4s
2020-12-03 10:19:06,create,3a - uppgift 7,2,,,6,,,0m 31.6s
2020-12-03 10:18:39,create,1 - uppgift 7,2,,,2,,,0m 15.2s
2020-12-03 10:17:26,create,1 - uppgift 5,5,,,5,,,1m 11.0s
2020-12-03 10:17:11,create,3a - uppgift 2,1,,,3,,,0m 7.8s
2020-12-03 10:15:24,create,3a - uppgift 9,6,,,18,,,1m 40.6s
2020-12-03 10:14:45,create,1 - uppgift 5,2,,,2,,,0m 35.3s
2020-12-02 10:31:00,create,1 - uppgift 3,2,,,2,,,0m 22.5s
2020-12-02 10:27:30,create,1 - uppgift 7,19,,,19,,,3m 27.0s
2020-12-02 10:27:26,create,1 - uppgift 1,0,,,0,,,0m 1.0s
2020-12-02 10:27:23,create,1 - uppgift 4,0,,,0,,,0m 1.8s
2020-12-02 10:25:27,create,1 - uppgift 3,8,,,8,,,1m 49.8s
2020-12-02 10:24:07,create,1 - uppgift 5,5,,,5,,,1m 16.2s
2020-12-02 10:23:48,create,3a - uppgift 5,1,,,3,,,0m 14.5s
2020-12-02 10:23:03,create,1 - uppgift 7,4,,,4,,,0m 35.9s
2020-12-02 10:22:08,create,3a - uppgift 9,3,,,9,,,0m 48.6s
2020-12-02 10:22:03,create,3a - uppgift 9,0,,,0,,,0m 2.4s
2020-12-02 10:21:56,create,3a - uppgift 9,0,,,0,,,0m 5.3s
2020-12-02 10:21:45,create,3b - uppgift 7,0,,,0,,,0m 6.5s
2020-12-02 10:21:04,create,3b - uppgift 7,2,,,6,,,0m 39.6s
2020-12-02 10:18:57,create,3a - uppgift 7,6,,,18,,,1m 53.4s
2020-12-02 10:18:40,create,3a - uppgift 2,1,,,3,,,0m 14.0s
2020-12-02 10:18:19,create,3a - uppgift 1,1,,,3,,,0m 18.8s
2020-11-27 12:35:34,create,3a - uppgift 3,1,,,3,,,60m 44.0s
2020-11-27 12:35:03,create,3a - uppgift 9,2,,,6,,,0m 26.7s
2020-11-27 12:34:48,create,3a - uppgift 7,1,,,3,,,0m 13.6s
2020-11-27 12:32:17,create,1 - uppgift 7,12,,,12,,,2m 25.1s
2020-11-27 12:32:14,create,1 - uppgift 3,0,,,0,,,0m 2.4s
2020-11-27 12:32:11,create,1 - uppgift 4,0,,,0,,,0m 1.8s
2020-11-27 12:31:51,create,1 - uppgift 1,1,,,1,,,0m 18.7s
2020-11-27 12:28:42,create,1 - uppgift 5,12,,,12,,,3m 6.1s
2020-11-25 10:01:17,create,1 - uppgift 3,14,,,14,,,89m 50.2s
2020-11-25 10:00:39,create,3b - uppgift 4,2,,,6,,,0m 33.6s
2020-11-25 10:00:07,create,3b - uppgift 9,1,,,3,,,0m 28.1s
2020-11-25 09:54:18,create,1 - uppgift 3,12,,,12,,,3m 55.7s
2020-11-25 09:54:14,create,1 - uppgift 3,0,,,0,,,0m 3.8s
2020-11-25 09:54:09,create,1 - uppgift 3,1,,,1,,,0m 3.3s
2020-11-25 09:54:07,create,1 - uppgift 3,0,,,0,,,0m 1.0s
2020-11-25 09:54:04,create,1 - uppgift 3,0,,,0,,,0m 1.9s
2020-11-25 09:53:59,create,1 - uppgift 6,0,,,0,,,0m 3.1s
2020-11-25 09:53:54,create,1 - uppgift 1,0,,,0,,,0m 2.5s
2020-11-25 09:53:29,create,1 - uppgift 3,1,,,1,,,0m 23.1s
2020-11-25 09:53:06,create,1 - uppgift 5,1,,,1,,,0m 21.2s
2020-11-25 09:52:43,create,1 - uppgift 3,1,,,1,,,0m 21.2s
2020-11-25 09:52:36,create,1 - uppgift 5,1,,,1,,,0m 5.5s
2020-11-25 09:52:10,create,1 - uppgift 3,2,,,2,,,0m 24.8s
2020-11-25 09:52:01,create,1 - uppgift 3,1,,,1,,,0m 2.1s
2020-11-25 09:51:59,create,1 - uppgift 4,0,,,0,,,0m 1.0s
2020-11-25 09:51:56,create,1 - uppgift 3,0,,,0,,,0m 1.2s
2020-11-25 09:51:42,create,1 - uppgift 7,1,,,1,,,0m 13.5s
2020-11-25 09:51:39,create,1 - uppgift 7,0,,,0,,,0m 1.5s
2020-11-25 09:51:32,create,1 - uppgift 3,1,,,1,,,0m 3.8s
2020-11-25 09:49:11,create,1 - uppgift 3,10,,,10,,,2m 17.3s
2020-11-25 09:48:57,create,1 - uppgift 3,1,,,1,,,0m 8.5s
2020-11-25 09:48:44,create,1 - uppgift 1,1,,,1,,,0m 11.2s
2020-11-25 09:48:42,create,1 - uppgift 3,0,,,0,,,0m 1.3s
2020-11-25 09:44:34,create,1 - uppgift 3,13,,,13,,,3m 58.8s
2020-11-25 09:44:29,create,1 - uppgift 2,0,,,0,,,0m 3.7s
2020-11-25 09:44:27,create,1 - uppgift 1,0,,,0,,,0m 1.0s
2020-11-25 09:44:26,create,1 - uppgift 4,0,,,0,,,0m 0.6s
2020-11-25 09:44:24,create,1 - uppgift 7,0,,,0,,,0m 0.5s
2020-11-25 09:44:22,create,1 - uppgift 6,0,,,0,,,0m 0.7s
2020-11-25 09:44:19,create,1 - uppgift 5,0,,,0,,,0m 1.6s
2020-11-25 09:44:06,create,1 - uppgift 3,1,,,1,,,0m 12.1s
2020-11-25 09:44:03,create,1 - uppgift 4,0,,,0,,,0m 0.9s
2020-11-25 09:43:58,create,1 - uppgift 5,0,,,0,,,0m 1.0s
2020-11-25 09:43:11,create,1 - uppgift 7,4,,,4,,,0m 44.9s
2020-11-25 09:42:15,create,1 - uppgift 3,3,,,3,,,0m 54.6s
2020-11-20 10:30:19,create,1 - uppgift 2,4,,,4,,,71m 58.9s
2020-11-20 10:30:18,create,1 - uppgift 2,0,,,0,,,0m 0.7s
2020-11-20 10:30:15,create,1 - uppgift 1,0,,,0,,,0m 0.6s
2020-11-20 10:30:12,create,1 - uppgift 1,0,,,0,,,0m 1.4s
2020-11-20 10:30:09,create,1 - uppgift 6,0,,,0,,,0m 2.0s
2020-11-20 10:29:39,create,1 - uppgift 7,2,,,2,,,0m 26.4s
2020-11-20 10:29:33,create,1 - uppgift 5,0,,,0,,,0m 2.9s
2020-11-20 10:27:44,create,1 - uppgift 5,9,,,9,,,1m 46.1s
2020-11-20 10:27:31,create,1 - uppgift 7,1,,,1,,,0m 11.3s
2020-11-20 10:27:27,create,1 - uppgift 3,0,,,0,,,0m 2.3s
2020-11-20 10:25:17,create,1 - uppgift 3,11,,,11,,,2m 7.7s
2020-11-20 10:25:14,create,1 - uppgift 5,0,,,0,,,0m 2.2s
2020-11-20 10:24:51,create,3b - uppgift 5,1,,,3,,,0m 14.8s
2020-11-20 10:24:15,create,3a - uppgift 9,2,,,6,,,0m 28.8s
2020-11-20 10:23:05,create,1 - uppgift 5,5,,,5,,,1m 5.1s
2020-11-20 10:22:58,create,1 - uppgift 5,1,,,1,,,0m 3.6s
2020-11-20 10:22:31,create,3b - uppgift 9,1,,,3,,,0m 21.8s
2020-11-20 10:22:15,create,1 - uppgift 5,1,,,1,,,0m 7.5s
2020-11-20 10:22:12,create,1 - uppgift 4,0,,,0,,,0m 0.8s
2020-11-20 10:22:10,create,1 - uppgift 3,0,,,0,,,0m 1.0s
2020-11-20 10:21:52,create,1 - uppgift 2,2,,,2,,,0m 16.1s
2020-11-20 10:21:50,create,1 - uppgift 2,0,,,0,,,0m 0.6s
2020-11-20 10:21:48,create,1 - uppgift 3,0,,,0,,,0m 1.0s
2020-11-20 10:21:46,create,1 - uppgift 6,0,,,0,,,0m 0.9s
2020-11-20 10:21:41,create,1 - uppgift 4,0,,,0,,,0m 1.1s
2020-11-20 10:21:26,create,1 - uppgift 3,1,,,1,,,0m 12.2s
2020-11-20 10:21:22,create,1 - uppgift 6,0,,,0,,,0m 1.8s
2020-11-20 10:21:16,create,1 - uppgift 5,1,,,1,,,0m 3.4s
2020-11-20 10:20:46,create,3b - uppgift 1,1,,,3,,,0m 15.5s
2020-11-20 10:20:37,create,1 - uppgift 3,0,,,0,,,0m 1.3s
2020-11-20 10:20:30,create,1 - uppgift 7,1,,,1,,,0m 3.1s
2020-11-20 10:19:51,create,1 - uppgift 3,3,,,3,,,0m 35.2s
2020-11-20 10:17:40,create,1 - uppgift 5,12,,,12,,,2m 7.1s
2020-11-11 10:25:52,create,3a - uppgift 6,0,,,0,,,0m 2.1s
2020-11-11 10:25:11,create,3a - uppgift 7,2,,,6,,,0m 33.8s
2020-11-11 10:25:04,create,3a - uppgift 1,1,,,3,,,0m 5.3s
2020-11-11 10:24:23,create,3b - uppgift 9,1,,,3,,,0m 19.1s
2020-11-11 10:23:38,create,3a - uppgift 7,2,,,6,,,0m 38.8s
2020-11-11 10:23:23,create,3a - uppgift 7,1,,,3,,,0m 9.3s
2020-11-11 10:22:46,create,3a - uppgift 7,2,,,6,,,0m 36.2s
2020-11-11 10:22:21,create,3a - uppgift 7,1,,,3,,,0m 23.5s
2020-11-11 10:22:06,create,3a - uppgift 3,1,,,3,,,0m 9.3s
2020-11-11 10:22:01,create,3a - uppgift 2,0,,,0,,,0m 1.2s
2020-11-11 10:21:26,create,3a - uppgift 6,2,,,6,,,0m 30.7s
2020-11-11 10:19:48,create,3a - uppgift 9,5,,,15,,,1m 35.5s
2020-11-11 10:19:45,create,3a - uppgift 9,0,,,0,,,0m 2.0s
2020-11-11 10:19:18,create,3a - uppgift 3,2,,,6,,,0m 22.9s
2020-11-11 10:18:35,create,3a - uppgift 7,2,,,6,,,0m 40.3s
2020-11-11 10:18:31,create,3a - uppgift 3,0,,,0,,,0m 2.5s
2020-11-11 10:18:17,create,3a - uppgift 5,1,,,3,,,0m 12.0s
2020-11-11 10:17:04,create,3a - uppgift 7,4,,,12,,,1m 7.9s
2020-11-11 10:16:45,create,3a - uppgift 2,1,,,3,,,0m 15.1s
2020-11-11 10:16:10,create,3a - uppgift 8,2,,,6,,,0m 29.9s
2020-11-11 10:15:51,create,3a - uppgift 3,1,,,3,,,0m 16.3s
2020-11-11 10:15:42,create,3a - uppgift 9,0,,,0,,,0m 3.1s
2020-11-11 10:14:23,create,3a - uppgift 7,4,,,12,,,1m 17.4s
2020-11-11 10:12:49,create,3a - uppgift 3,4,,,12,,,1m 28.7s
2020-11-11 10:12:04,create,3a - uppgift 2,0,,,0,,,0m 40.8s
2020-11-11 10:11:52,create,1 - uppgift 4,0,,,0,,,0m 2.1s
2020-11-11 10:11:49,create,1 - uppgift 7,0,,,0,,,0m 1.6s
2020-11-11 10:11:46,create,1 - uppgift 1,0,,,0,,,0m 1.5s
2020-11-11 10:10:57,create,1 - uppgift 7,0,,,0,,,0m 3.3s
2020-11-11 10:10:51,create,1 - uppgift 4,0,,,0,,,0m 2.7s
2020-11-11 10:10:46,create,1 - uppgift 7,0,,,0,,,0m 1.8s
2020-11-10 09:44:08,create,1 - uppgift 2,1,,,1,,,21m 19.7s
2020-11-10 09:43:52,create,1 - uppgift 7,1,,,1,,,0m 2.3s
2020-11-10 09:43:46,create,1 - uppgift 3,0,,,0,,,0m 2.2s
2020-11-10 09:43:16,create,1 - uppgift 6,2,,,2,,,0m 15.8s
2020-11-10 09:42:42,create,1 - uppgift 5,2,,,2,,,0m 23.8s
2020-11-10 09:42:20,create,1 - uppgift 2,1,,,1,,,0m 3.9s
2020-11-10 09:41:56,create,1 - uppgift 6,2,,,2,,,0m 21.8s
2020-11-10 09:41:18,create,1 - uppgift 2,2,,,2,,,0m 37.2s
2020-11-10 09:41:11,create,1 - uppgift 4,0,,,0,,,0m 2.7s
2020-11-10 09:39:22,create,1 - uppgift 6,5,,,5,,,1m 46.2s
2020-11-10 09:38:12,create,1 - uppgift 7,3,,,3,,,0m 58.6s
2020-11-10 09:37:20,create,1 - uppgift 1,1,,,1,,,0m 38.9s
2020-11-10 09:36:51,create,1 - uppgift 4,0,,,0,,,0m 26.3s
2020-11-10 09:36:45,create,1 - uppgift 1,0,,,0,,,0m 2.2s
2020-11-10 09:36:43,create,1 - uppgift 2,0,,,0,,,0m 1.1s
2020-11-10 09:36:27,create,1 - uppgift 6,1,,,1,,,0m 9.4s
2020-11-10 09:35:22,create,1 - uppgift 7,7,,,7,,,1m 3.7s
2020-11-10 09:34:44,create,1 - uppgift 5,3,,,3,,,0m 34.0s
2020-11-10 09:34:22,create,1 - uppgift 3,1,,,1,,,0m 16.1s
2020-11-10 09:31:32,create,1 - uppgift 5,13,,,13,,,2m 43.9s
2020-11-10 09:25:01,create,1 - uppgift 1,24,,,24,,,6m 24.6s
